DATE_TIME,DC_POWER,AC_POWER,DAILY_YIELD,MODULE_TEMPERATURE,HOUR,MINUTE
2020-05-30 19:30:00,0.0,0.0,6754.0,53.6317382,19,30
2020-05-30 19:45:00,0.0,0.0,6754.0,56.0328042,19,45
2020-05-30 20:00:00,0.0,0.0,6754.0,53.3879132,20,0
2020-05-30 20:15:00,0.0,0.0,6754.0,55.0262228,20,15
2020-05-30 20:30:00,0.0,0.0,6754.0,54.6619546,20,30
2020-05-30 20:45:00,0.0,0.0,6754.0,54.58146207,20,45
2020-05-30 21:00:00,0.0,0.0,6754.0,52.08815493,21,0
2020-05-30 21:15:00,0.0,0.0,6754.0,52.50944736,21,15
2020-05-30 21:30:00,0.0,0.0,6754.0,51.013694,21,30
2020-05-30 21:45:00,0.0,0.0,6754.0,47.81379373,21,45
2020-05-30 22:00:00,0.0,0.0,6754.0,47.6748986,22,0
2020-05-30 22:15:00,0.0,0.0,6754.0,46.91625173,22,15
2020-05-30 22:30:00,0.0,0.0,6754.0,44.566937,22,30
2020-05-30 22:45:00,0.0,0.0,6754.0,42.35145673,22,45
2020-05-30 23:00:00,0.0,0.0,6754.0,39.94118873,23,0
2020-05-30 23:15:00,0.0,0.0,6754.0,37.85851379,23,15
2020-05-30 23:30:00,0.0,0.0,6754.0,36.66297187,23,30
2020-05-30 23:45:00,0.0,0.0,6754.0,34.47290047,23,45
2020-05-31 00:00:00,0.0,0.0,0.0,32.64035633,0,0
2020-05-31 00:15:00,0.0,0.0,0.0,30.59927987,0,15
2020-05-31 00:30:00,0.0,0.0,0.0,28.7049784,0,30
2020-05-31 00:45:00,0.0,0.0,0.0,27.2036742,0,45
2020-05-31 01:00:00,0.0,0.0,0.0,25.64277147,1,0
2020-05-31 01:15:00,0.0,0.0,0.0,24.64474687,1,15
2020-05-31 01:30:00,0.0,0.0,0.0,23.92244607,1,30
2020-05-31 01:45:00,0.0,0.0,0.0,23.59680393,1,45
2020-05-31 02:00:00,0.0,0.0,0.0,24.04932253,2,0
2020-05-31 02:15:00,0.0,0.0,0.0,23.50879527,2,15
2020-05-31 02:30:00,0.0,0.0,0.0,23.44923293,2,30
2020-05-31 02:45:00,0.0,0.0,0.0,23.1894694,2,45
2020-05-31 03:00:00,0.0,0.0,0.0,23.22278447,3,0
2020-05-31 03:15:00,0.0,0.0,0.0,23.4801616,3,15
2020-05-31 03:30:00,0.0,0.0,0.0,22.46791943,3,30
2020-05-31 03:45:00,0.0,0.0,0.0,21.47575887,3,45
2020-05-31 04:00:00,0.0,0.0,0.0,21.23525587,4,0
2020-05-31 04:15:00,0.0,0.0,0.0,21.1661254,4,15
2020-05-31 04:30:00,0.0,0.0,0.0,21.26184707,4,30
2020-05-31 04:45:00,0.0,0.0,0.0,21.25251887,4,45
2020-05-31 05:00:00,0.0,0.0,0.0,21.09368707,5,0
2020-05-31 05:15:00,0.0,0.0,0.0,21.33069053,5,15
2020-05-31 05:30:00,0.0,0.0,0.0,21.2270346,5,30
2020-05-31 05:45:00,0.0,0.0,0.0,21.47387486,5,45
2020-05-31 06:00:00,85.28571429,8.214285714,0.428571429,21.4654338,6,0
2020-05-31 06:15:00,418.0,40.425,6.25,21.07266833,6,15
2020-05-31 06:30:00,752.7142857,72.98571429,20.85714286,21.02477813,6,30
2020-05-31 06:45:00,955.875,92.825,41.75,21.41603587,6,45
2020-05-31 07:00:00,1104.857143,107.4,66.71428571,22.22629593,7,0
2020-05-31 07:15:00,1268.25,123.475,95.0,22.42146,7,15
2020-05-31 07:30:00,1902.0,186.4,133.4285714,22.616561,7,30
2020-05-31 07:45:00,2173.75,213.0875,183.5,22.34160987,7,45
2020-05-31 08:00:00,2546.714286,249.8285714,239.0,22.01438043,8,0
2020-05-31 08:15:00,3402.375,334.2125,312.375,21.83661093,8,15
2020-05-31 08:30:00,4108.571429,403.6571429,407.7142857,21.8317772,8,30
2020-05-31 08:45:00,6200.375,607.375,530.625,21.6668702,8,45
2020-05-31 09:00:00,5717.571429,560.3285714,686.8571429,21.1325806,9,0
2020-05-31 09:15:00,4800.0,470.9625,815.25,21.1587972,9,15
2020-05-31 09:30:00,7670.571429,750.7142857,962.4285714,20.9923156,9,30
2020-05-31 09:45:00,6972.714286,682.5285714,1116.428571,21.12590947,9,45
2020-05-31 10:00:00,7424.875,726.4375,1310.125,21.19331814,10,0
2020-05-31 10:15:00,12185.85714,1188.485714,1542.285714,20.7485924,10,15
2020-05-31 10:30:00,11895.125,1160.1,1834.875,20.76944987,10,30
2020-05-31 10:45:00,8514.714286,832.5142857,2098.571429,20.81265667,10,45
2020-05-31 11:00:00,8823.0,862.125,2288.5,20.68480227,11,0
2020-05-31 11:15:00,12313.28571,1200.557143,2567.285714,20.75850213,11,15
2020-05-31 11:30:00,12462.625,1215.1,2872.125,20.42230827,11,30
2020-05-31 11:45:00,9282.428571,907.1,3158.142857,20.4159872,11,45
2020-05-31 12:00:00,9356.625,914.5,3397.125,20.64618727,12,0
2020-05-31 12:15:00,7881.714286,770.5571429,3610.571429,20.77739386,12,15
2020-05-31 12:30:00,6080.625,595.7375,3781.75,20.87963467,12,30
2020-05-31 12:45:00,11958.28571,1166.357143,4015.142857,21.22901807,12,45
2020-05-31 13:00:00,6449.125,631.2375,4263.25,22.10098267,13,0
2020-05-31 13:15:00,4313.142857,423.6571429,4380.714286,22.8058308,13,15
2020-05-31 13:30:00,5560.25,543.7625,4526.25,23.1308492,13,30
2020-05-31 13:45:00,3661.142857,358.7142857,4605.857143,23.7335226,13,45
2020-05-31 14:00:00,10753.875,1049.8625,4802.5,24.93784793,14,0
2020-05-31 14:15:00,6354.285714,621.0285714,5036.857143,26.08335367,14,15
2020-05-31 14:30:00,1868.142857,182.8571429,5109.0,26.79229507,14,30
2020-05-31 14:45:00,2599.375,254.9125,5166.125,29.06023367,14,45
2020-05-31 15:00:00,2004.142857,196.4714286,5223.142857,32.55040273,15,0
2020-05-31 15:15:00,1829.0,178.8375,5266.0,36.2081646,15,15
2020-05-31 15:30:00,3216.0,316.0142857,5332.571429,42.94506233,15,30
2020-05-31 15:45:00,2831.5,277.75,5404.0,41.67780593,15,45
2020-05-31 16:00:00,2767.0,271.4,5475.0,42.41054713,16,0
2020-05-31 16:15:00,1984.75,194.55,5533.0,42.26560887,16,15
2020-05-31 16:30:00,1680.571429,164.7,5577.285714,41.78150213,16,30
2020-05-31 16:45:00,1704.875,167.0875,5618.375,42.06565843,16,45
2020-05-31 17:00:00,1856.142857,181.9428571,5662.0,52.7022728,17,0
2020-05-31 17:15:00,1671.875,163.8625,5705.75,52.40853673,17,15
2020-05-31 17:30:00,1305.714286,127.1857143,5743.857143,47.20071227,17,30
2020-05-31 17:45:00,979.875,95.2,5771.5,47.37004793,17,45
2020-05-31 18:00:00,611.2857143,59.18571429,5791.0,48.2932862,18,0
2020-05-31 18:15:00,235.375,22.75,5801.125,51.36660553,18,15
2020-05-31 18:30:00,13.0,1.257142857,5803.0,49.6573588,18,30
2020-05-31 18:45:00,0.0,0.0,5803.0,51.2609924,18,45
2020-05-31 19:00:00,0.0,0.0,5803.0,48.67124007,19,0
2020-05-31 19:15:00,0.0,0.0,5803.0,56.95899536,19,15
2020-05-31 19:30:00,0.0,0.0,5803.0,58.3018188,19,30
2020-05-31 19:45:00,0.0,0.0,5803.0,54.56202767,19,45
2020-05-31 20:00:00,0.0,0.0,5803.0,48.06596087,20,0
2020-05-31 20:15:00,0.0,0.0,5803.0,41.7656986,20,15
2020-05-31 20:30:00,0.0,0.0,5803.0,55.29098947,20,30
2020-05-31 20:45:00,0.0,0.0,5803.0,54.79211027,20,45
2020-05-31 21:00:00,0.0,0.0,5803.0,40.58806333,21,0
2020-05-31 21:15:00,0.0,0.0,5803.0,35.28159567,21,15
2020-05-31 21:30:00,0.0,0.0,5803.0,31.20222914,21,30
2020-05-31 21:45:00,0.0,0.0,5803.0,30.09203693,21,45
2020-05-31 22:00:00,0.0,0.0,5803.0,32.33926173,22,0
2020-05-31 22:15:00,0.0,0.0,5803.0,33.55478473,22,15
2020-05-31 22:30:00,0.0,0.0,5803.0,33.73647673,22,30
2020-05-31 22:45:00,0.0,0.0,5803.0,32.5780582,22,45
2020-05-31 23:00:00,0.0,0.0,5803.0,31.47747387,23,0
2020-05-31 23:15:00,0.0,0.0,5803.0,31.01694347,23,15
2020-05-31 23:30:00,0.0,0.0,5803.0,31.05289986,23,30
2020-05-31 23:45:00,0.0,0.0,5803.0,30.94611407,23,45
2020-06-01 00:00:00,0.0,0.0,829.0,30.28926387,0,0
2020-06-01 00:15:00,0.0,0.0,0.0,29.2812134,0,15
2020-06-01 00:30:00,0.0,0.0,0.0,28.1415934,0,30
2020-06-01 00:45:00,0.0,0.0,0.0,26.82372033,0,45
2020-06-01 01:00:00,0.0,0.0,0.0,25.48914787,1,0
2020-06-01 01:15:00,0.0,0.0,0.0,25.07378133,1,15
2020-06-01 01:30:00,0.0,0.0,0.0,24.48174433,1,30
2020-06-01 01:45:00,0.0,0.0,0.0,23.73986813,1,45
2020-06-01 02:00:00,0.0,0.0,0.0,23.41777036,2,0
2020-06-01 02:15:00,0.0,0.0,0.0,22.99648047,2,15
2020-06-01 02:30:00,0.0,0.0,0.0,22.6188314,2,30
2020-06-01 02:45:00,0.0,0.0,0.0,22.3128926,2,45
2020-06-01 03:00:00,0.0,0.0,0.0,22.05540973,3,0
2020-06-01 03:15:00,0.0,0.0,0.0,22.104187,3,15
2020-06-01 03:30:00,0.0,0.0,0.0,22.1804992,3,30
2020-06-01 03:45:00,0.0,0.0,0.0,22.17957767,3,45
2020-06-01 04:00:00,0.0,0.0,0.0,22.0253376,4,0
2020-06-01 04:15:00,0.0,0.0,0.0,21.83034421,4,15
2020-06-01 04:30:00,0.0,0.0,0.0,21.8468058,4,30
2020-06-01 04:45:00,0.0,0.0,0.0,21.6842774,4,45
2020-06-01 05:00:00,0.0,0.0,0.0,21.37980553,5,0
2020-06-01 05:15:00,0.0,0.0,0.0,21.69107053,5,15
2020-06-01 05:30:00,0.0,0.0,0.0,22.06777753,5,30
2020-06-01 05:45:00,0.0,0.0,0.0,21.662972,5,45
2020-06-01 06:00:00,67.0,6.475,0.75,21.05140173,6,0
2020-06-01 06:15:00,426.7142857,41.27142857,7.0,20.77456047,6,15
2020-06-01 06:30:00,906.5,87.9875,22.75,20.46430529,6,30
2020-06-01 06:45:00,1469.428571,143.4714286,50.85714286,20.34142853,6,45
2020-06-01 07:00:00,2005.125,196.5625,93.75,20.26949267,7,0
2020-06-01 07:15:00,2980.857143,292.6714286,153.8571429,20.19891753,7,15
2020-06-01 07:30:00,3983.625,391.4125,240.75,20.08586627,7,30
2020-06-01 07:45:00,4640.428571,455.3,346.2857143,20.26362713,7,45
2020-06-01 08:00:00,5807.625,569.125,473.875,20.2015706,8,0
2020-06-01 08:15:00,5508.285714,539.9428571,612.2857143,20.0454856,8,15
2020-06-01 08:30:00,5187.571429,508.7571429,747.2857143,19.94120267,8,30
2020-06-01 08:45:00,6402.25,627.1375,876.0,20.0685444,8,45
2020-06-01 09:00:00,6626.857143,649.0428571,1041.142857,20.03976664,9,0
2020-06-01 09:15:00,5295.875,519.325,1182.0,20.0180746,9,15
2020-06-01 09:30:00,6050.428571,592.8428571,1329.0,19.6118978,9,30
2020-06-01 09:45:00,6253.5,612.6125,1469.875,19.6476928,9,45
2020-06-01 10:00:00,7447.285714,728.6714286,1656.428571,19.54909853,10,0
2020-06-01 10:15:00,7456.875,729.4875,1812.125,19.54833973,10,15
2020-06-01 10:30:00,11471.42857,1119.714286,2070.285714,19.92817393,10,30
2020-06-01 10:45:00,9866.0,963.925,2324.75,19.81860353,10,45
2020-06-01 11:00:00,8495.428571,830.4428571,2542.142857,19.8354494,11,0
2020-06-01 11:15:00,13262.625,1293.0875,2798.375,19.44403321,11,15
2020-06-01 11:30:00,12448.85714,1214.128571,3119.0,19.2844768,11,30
2020-06-01 11:45:00,7732.5,755.8625,3395.875,19.5410582,11,45
2020-06-01 12:00:00,4257.857143,418.2714286,3521.714286,19.63207813,12,0
2020-06-01 12:15:00,5967.25,584.6375,3642.375,19.48152053,12,15
2020-06-01 12:30:00,6345.571429,621.6428571,3803.0,19.96554367,12,30
2020-06-01 12:45:00,3392.75,333.1,3919.25,20.75679527,12,45
2020-06-01 13:00:00,6171.142857,604.1857143,4010.571429,21.54454767,13,0
2020-06-01 13:15:00,10576.28571,1032.771429,4240.142857,22.35495443,13,15
2020-06-01 13:30:00,9466.125,924.4,4459.5,23.3385538,13,30
2020-06-01 13:45:00,5902.166667,578.3333333,4658.666667,24.91429427,13,45
2020-06-01 14:00:00,2878.571429,281.9285714,4787.571429,28.47594,14,0
2020-06-01 14:15:00,2897.5,284.0125,4839.5,32.22503267,14,15
2020-06-01 14:30:00,4603.428571,451.3714286,4948.0,35.20188793,14,30
2020-06-01 14:45:00,2753.5,270.2625,5030.75,37.05501713,14,45
2020-06-01 15:00:00,2664.428571,261.3714286,5096.571429,40.64385373,15,0
2020-06-01 15:15:00,1865.625,182.8625,5151.375,40.93814893,15,15
2020-06-01 15:30:00,1631.428571,159.6142857,5195.142857,45.10605057,15,30
2020-06-01 15:45:00,1343.375,130.725,5231.875,42.30041087,15,45
2020-06-01 16:00:00,1593.571429,155.9,5266.0,43.36905527,16,0
2020-06-01 16:15:00,1803.625,176.775,5309.0,43.0649942,16,15
2020-06-01 16:30:00,1607.857143,157.5571429,5351.142857,49.00184933,16,30
2020-06-01 16:45:00,1508.142857,147.2,5386.857143,49.10859787,16,45
2020-06-01 17:00:00,1240.375,120.6375,5420.875,54.62204787,17,0
2020-06-01 17:15:00,919.4285714,89.3,5447.285714,56.35477893,17,15
2020-06-01 17:30:00,656.125,63.5375,5466.375,58.59736313,17,30
2020-06-01 17:45:00,624.8571429,60.5,5481.0,55.35197014,17,45
2020-06-01 18:00:00,502.375,48.6125,5495.75,54.12078233,18,0
2020-06-01 18:15:00,240.7142857,23.25714286,5505.142857,52.61588127,18,15
2020-06-01 18:30:00,12.625,1.225,5507.875,42.71684573,18,30
2020-06-01 18:45:00,0.0,0.0,5508.0,49.0828572,18,45
2020-06-01 19:00:00,0.0,0.0,5508.0,49.852822,19,0
2020-06-01 19:15:00,0.0,0.0,5508.0,43.14005753,19,15
2020-06-01 19:30:00,0.0,0.0,5508.0,39.9702698,19,30
2020-06-01 19:45:00,0.0,0.0,5508.0,50.96551314,19,45
2020-06-01 20:00:00,0.0,0.0,5508.0,36.621383,20,0
2020-06-01 20:15:00,0.0,0.0,5508.0,42.37028862,20,15
2020-06-01 20:30:00,0.0,0.0,5508.0,40.05736913,20,30
2020-06-01 20:45:00,0.0,0.0,5508.0,26.907125,20,45
2020-06-01 21:00:00,0.0,0.0,5508.0,32.771891,21,0
2020-06-01 21:15:00,0.0,0.0,5508.0,32.65239667,21,15
2020-06-01 21:30:00,0.0,0.0,5508.0,31.68223893,21,30
2020-06-01 21:45:00,0.0,0.0,5508.0,30.74407747,21,45
2020-06-01 22:00:00,0.0,0.0,5508.0,29.4781636,22,0
2020-06-01 22:15:00,0.0,0.0,5508.0,28.573238,22,15
2020-06-01 22:30:00,0.0,0.0,5508.0,28.46225387,22,30
2020-06-01 22:45:00,0.0,0.0,5508.0,29.28265987,22,45
2020-06-01 23:00:00,0.0,0.0,5508.0,29.5815856,23,0
2020-06-01 23:15:00,0.0,0.0,5508.0,29.15959687,23,15
2020-06-01 23:30:00,0.0,0.0,5508.0,28.06781007,23,30
2020-06-01 23:45:00,0.0,0.0,5508.0,26.99750153,23,45
2020-06-02 00:00:00,0.0,0.0,0.0,26.355127,0,0
2020-06-02 00:15:00,0.0,0.0,0.0,25.99968453,0,15
2020-06-02 00:30:00,0.0,0.0,0.0,25.62717979,0,30
2020-06-02 00:45:00,0.0,0.0,0.0,24.88775633,0,45
2020-06-02 01:00:00,0.0,0.0,0.0,23.88254187,1,0
2020-06-02 01:15:00,0.0,0.0,0.0,23.40569247,1,15
2020-06-02 01:30:00,0.0,0.0,0.0,23.10171507,1,30
2020-06-02 01:45:00,0.0,0.0,0.0,22.68060507,1,45
2020-06-02 02:00:00,0.0,0.0,0.0,22.3832622,2,0
2020-06-02 02:15:00,0.0,0.0,0.0,22.21749673,2,15
2020-06-02 02:30:00,0.0,0.0,0.0,21.9522502,2,30
2020-06-02 02:45:00,0.0,0.0,0.0,21.79532943,2,45
2020-06-02 03:00:00,0.0,0.0,0.0,21.3925984,3,0
2020-06-02 03:15:00,0.0,0.0,0.0,21.093284,3,15
2020-06-02 03:30:00,0.0,0.0,0.0,21.15811773,3,30
2020-06-02 03:45:00,0.0,0.0,0.0,20.998059,3,45
2020-06-02 04:00:00,0.0,0.0,0.0,21.06486207,4,0
2020-06-02 04:15:00,0.0,0.0,0.0,20.93316447,4,15
2020-06-02 04:30:00,0.0,0.0,0.0,20.57610073,4,30
2020-06-02 04:45:00,0.0,0.0,0.0,20.38851113,4,45
2020-06-02 05:00:00,0.0,0.0,0.0,20.3185078,5,0
2020-06-02 05:15:00,0.0,0.0,0.0,20.19735486,5,15
2020-06-02 05:30:00,0.0,0.0,0.0,20.19821987,5,30
2020-06-02 05:45:00,0.0,0.0,0.0,20.1576844,5,45
2020-06-02 06:00:00,79.0,7.628571429,0.428571429,20.05054747,6,0
2020-06-02 06:15:00,381.5,36.8875,5.75,20.02132773,6,15
2020-06-02 06:30:00,450.8571429,43.57142857,17.0,20.3145366,6,30
2020-06-02 06:45:00,754.875,73.2125,30.375,20.37953087,6,45
2020-06-02 07:00:00,1677.714286,164.0428571,57.71428571,20.11396893,7,0
2020-06-02 07:15:00,1781.625,174.3,103.25,20.00030513,7,15
2020-06-02 07:30:00,2033.142857,199.3,147.5714286,20.14195693,7,30
2020-06-02 07:45:00,2220.5,217.6875,199.625,20.08414727,7,45
2020-06-02 08:00:00,4657.857143,456.9,272.0,19.98939807,8,0
2020-06-02 08:15:00,7953.857143,778.5428571,419.7142857,19.94342027,8,15
2020-06-02 08:30:00,8666.25,847.975,627.75,19.74353433,8,30
2020-06-02 08:45:00,7080.571429,693.3285714,833.1428571,19.6160258,8,45
2020-06-02 09:00:00,6954.5,680.975,1004.25,19.50660173,9,0
2020-06-02 09:15:00,9001.857143,880.5571429,1196.428571,19.74697253,9,15
2020-06-02 09:30:00,8531.375,834.225,1392.75,19.5980612,9,30
2020-06-02 09:45:00,9432.857143,922.5571429,1628.428571,19.40382067,9,45
2020-06-02 10:00:00,8770.375,858.0875,1859.0,19.73671843,10,0
2020-06-02 10:15:00,6833.857143,669.2142857,2057.285714,19.8283386,10,15
2020-06-02 10:30:00,6283.5,615.5,2209.625,19.79703367,10,30
2020-06-02 10:45:00,8634.714286,844.8285714,2397.857143,19.7338378,10,45
2020-06-02 11:00:00,8282.375,810.475,2617.0,20.011324,11,0
2020-06-02 11:15:00,6470.714286,633.8142857,2802.285714,20.30556227,11,15
2020-06-02 11:30:00,5978.5,585.8,2944.5,20.37031453,11,30
2020-06-02 11:45:00,5712.857143,559.8714286,3092.0,20.16880693,11,45
2020-06-02 12:00:00,7675.375,751.375,3249.75,20.18868579,12,0
2020-06-02 12:15:00,9092.0,889.3714286,3460.571429,19.9842732,12,15
2020-06-02 12:30:00,8679.714286,848.7285714,3648.714286,20.01097807,12,30
2020-06-02 12:45:00,10311.375,1007.5,3900.125,21.38340247,12,45
2020-06-02 13:00:00,11948.0,1165.714286,4175.0,22.1293234,13,0
2020-06-02 13:15:00,11296.0,1102.4,4453.5,22.75865907,13,15
2020-06-02 13:30:00,9161.428571,896.1285714,4706.857143,23.6078104,13,30
2020-06-02 13:45:00,12181.5,1188.4125,4966.875,24.59464527,13,45
2020-06-02 14:00:00,6286.571429,615.9,5194.285714,25.24839473,14,0
2020-06-02 14:15:00,6794.5,665.4875,5354.125,27.40564621,14,15
2020-06-02 14:30:00,7546.857143,738.2714286,5512.285714,30.34888733,14,30
2020-06-02 14:45:00,8873.75,867.3,5756.375,40.45452453,14,45
2020-06-02 15:00:00,6017.428571,589.5714286,5938.428571,47.50126353,15,0
2020-06-02 15:15:00,5121.75,502.1,6068.125,45.98241787,15,15
2020-06-02 15:30:00,5568.0,545.7142857,6198.714286,43.0666302,15,30
2020-06-02 15:45:00,6739.125,660.025,6336.0,45.660964,15,45
2020-06-02 16:00:00,6637.0,649.9571429,6506.142857,47.4213378,16,0
2020-06-02 16:15:00,4639.5,455.2,6656.375,51.1395304,16,15
2020-06-02 16:30:00,4259.428571,418.2142857,6754.571429,50.47200221,16,30
2020-06-02 16:45:00,2937.0,288.2714286,6841.714286,46.39747087,16,45
2020-06-02 17:00:00,2627.0,257.7375,6909.125,40.64149587,17,0
2020-06-02 17:15:00,1451.857143,141.7714286,6961.428571,43.50097653,17,15
2020-06-02 17:30:00,886.5,86.0375,6988.625,46.2067344,17,30
2020-06-02 17:45:00,569.5714286,55.12857143,7006.714286,44.5024126,17,45
2020-06-02 18:00:00,351.125,33.925,7017.0,40.48357553,18,0
2020-06-02 18:15:00,291.2857143,28.11428571,7025.0,39.88621047,18,15
2020-06-02 18:30:00,64.875,6.25,7029.0,40.11592957,18,30
2020-06-02 18:45:00,0.0,0.0,7029.0,45.227401,18,45
2020-06-02 19:00:00,0.0,0.0,7029.0,44.15874253,19,0
2020-06-02 19:15:00,0.0,0.0,7029.0,47.3377034,19,15
2020-06-02 19:30:00,0.0,0.0,7029.0,48.2827824,19,30
2020-06-02 19:45:00,0.0,0.0,7029.0,49.06862827,19,45
2020-06-02 20:00:00,0.0,0.0,7029.0,45.63386427,20,0
2020-06-02 20:15:00,0.0,0.0,7029.0,49.33662147,20,15
2020-06-02 20:30:00,0.0,0.0,7029.0,43.4918152,20,30
2020-06-02 20:45:00,0.0,0.0,7029.0,39.81178307,20,45
2020-06-02 21:00:00,0.0,0.0,7029.0,39.42475607,21,0
2020-06-02 21:15:00,0.0,0.0,7029.0,45.1069846,21,15
2020-06-02 21:30:00,0.0,0.0,7029.0,40.5363764,21,30
2020-06-02 21:45:00,0.0,0.0,7029.0,36.56665873,21,45
2020-06-02 22:00:00,0.0,0.0,7029.0,36.349589,22,0
2020-06-02 22:15:00,0.0,0.0,7029.0,37.54320873,22,15
2020-06-02 22:30:00,0.0,0.0,7029.0,38.26460967,22,30
2020-06-02 22:45:00,0.0,0.0,7029.0,37.85230386,22,45
2020-06-02 23:00:00,0.0,0.0,7029.0,34.19353847,23,0
2020-06-02 23:15:00,0.0,0.0,7029.0,31.91955767,23,15
2020-06-02 23:30:00,0.0,0.0,7029.0,29.73031407,23,30
2020-06-02 23:45:00,0.0,0.0,7029.0,28.12346393,23,45
2020-06-03 00:00:00,0.0,0.0,0.0,26.1870504,0,0
2020-06-03 00:15:00,0.0,0.0,0.0,25.4084758,0,15
2020-06-03 00:30:00,0.0,0.0,0.0,24.47945967,0,30
2020-06-03 00:45:00,0.0,0.0,0.0,23.85046173,0,45
2020-06-03 01:00:00,0.0,0.0,0.0,23.54001286,1,0
2020-06-03 01:15:00,0.0,0.0,0.0,23.12403173,1,15
2020-06-03 01:30:00,0.0,0.0,0.0,22.7959472,1,30
2020-06-03 01:45:00,0.0,0.0,0.0,22.3996156,1,45
2020-06-03 02:00:00,0.0,0.0,0.0,21.8349122,2,0
2020-06-03 02:15:00,0.0,0.0,0.0,21.67377927,2,15
2020-06-03 02:30:00,0.0,0.0,0.0,21.51721807,2,30
2020-06-03 02:45:00,0.0,0.0,0.0,21.070044,2,45
2020-06-03 03:00:00,0.0,0.0,0.0,20.72194407,3,0
2020-06-03 03:15:00,0.0,0.0,0.0,20.67472836,3,15
2020-06-03 03:30:00,0.0,0.0,0.0,20.4064982,3,30
2020-06-03 03:45:00,0.0,0.0,0.0,20.39725367,3,45
2020-06-03 04:00:00,0.0,0.0,0.0,20.39139193,4,0
2020-06-03 04:15:00,0.0,0.0,0.0,20.32265013,4,15
2020-06-03 04:30:00,0.0,0.0,0.0,20.65854927,4,30
2020-06-03 04:45:00,0.0,0.0,0.0,20.8178508,4,45
2020-06-03 05:00:00,0.0,0.0,0.0,21.05610347,5,0
2020-06-03 05:15:00,0.0,0.0,0.0,21.32285767,5,15
2020-06-03 05:30:00,0.0,0.0,0.0,21.02276614,5,30
2020-06-03 05:45:00,0.0,0.0,0.0,21.31461987,5,45
2020-06-03 06:00:00,54.57142857,5.271428571,0.714285714,21.27200127,6,0
2020-06-03 06:15:00,313.25,30.25,5.125,21.17315893,6,15
2020-06-03 06:30:00,567.4285714,54.9,16.0,20.89146513,6,30
2020-06-03 06:45:00,857.75,83.2375,32.75,20.57629187,6,45
2020-06-03 07:00:00,1348.142857,131.3285714,58.85714286,20.45826427,7,0
2020-06-03 07:15:00,2066.5,202.575,100.125,20.54110713,7,15
2020-06-03 07:30:00,2627.857143,257.7,157.7142857,21.23688167,7,30
2020-06-03 07:45:00,3084.25,303.025,229.875,21.72300064,7,45
2020-06-03 08:00:00,3944.0,387.4285714,314.0,21.58573813,8,0
2020-06-03 08:15:00,4246.75,417.0875,418.125,21.3681458,8,15
2020-06-03 08:30:00,4258.428571,418.3142857,522.2857143,21.206132,8,30
2020-06-03 08:45:00,4797.375,470.5625,631.875,20.99209193,8,45
2020-06-03 09:00:00,5908.428571,578.9714286,764.4285714,21.11161293,9,0
2020-06-03 09:15:00,6024.625,590.3,905.5,21.39914347,9,15
2020-06-03 09:30:00,5576.0,546.5857143,1048.0,21.3038554,9,30
2020-06-03 09:45:00,5591.375,548.0125,1188.875,20.78928271,9,45
2020-06-03 10:00:00,5537.285714,542.7285714,1326.428571,20.51603193,10,0
2020-06-03 10:15:00,5642.714286,553.0428571,1454.571429,20.45167633,10,15
2020-06-03 10:30:00,7942.25,777.35,1616.125,20.55426827,10,30
2020-06-03 10:45:00,9904.714286,968.4857143,1840.0,20.68842773,10,45
2020-06-03 11:00:00,8707.875,852.0375,2074.125,20.8757264,11,0
2020-06-03 11:15:00,8779.571429,859.0142857,2291.428571,21.20482787,11,15
2020-06-03 11:30:00,9618.125,940.2875,2512.125,21.04184147,11,30
2020-06-03 11:45:00,12816.57143,1250.342857,2794.142857,21.1730612,11,45
2020-06-03 12:00:00,9119.875,892.1125,3063.75,21.00953029,12,0
2020-06-03 12:15:00,9623.571429,941.1142857,3293.428571,20.57113053,12,15
2020-06-03 12:30:00,10605.875,1036.1,3543.625,20.34181107,12,30
2020-06-03 12:45:00,12692.57143,1237.871429,3828.142857,20.6966776,12,45
2020-06-03 13:00:00,10327.0,1009.3125,4108.375,21.57549253,13,0
2020-06-03 13:15:00,9709.0,949.0571429,4351.571429,22.72741287,13,15
2020-06-03 13:30:00,9493.5,928.125,4588.0,24.1448362,13,30
2020-06-03 13:45:00,8132.5,795.95,4732.5,26.29304407,13,45
2020-06-03 14:15:00,8785.875,859.55,5306.25,28.91189793,14,15
2020-06-03 14:30:00,9354.0,914.4857143,5539.714286,30.580068,14,30
2020-06-03 14:45:00,8804.0,860.9875,5742.75,31.98336593,14,45
2020-06-03 15:00:00,11969.28571,1168.114286,6013.428571,34.0502216,15,0
2020-06-03 15:15:00,10790.875,1054.15,6290.875,34.80823367,15,15
2020-06-03 15:30:00,5375.0,526.9857143,6504.428571,34.50640073,15,30
2020-06-03 15:45:00,5477.25,536.95,6625.125,36.46741347,15,45
2020-06-03 16:00:00,5176.285714,507.6571429,6752.428571,37.3062216,16,0
2020-06-03 16:15:00,3675.875,360.8375,6870.875,36.83065147,16,15
2020-06-03 16:30:00,2390.142857,234.3571429,6939.857143,36.3065082,16,30
2020-06-03 16:45:00,3944.875,386.85,7007.625,36.446625,16,45
2020-06-03 17:00:00,4889.857143,479.6571429,7125.0,36.67445067,17,0
2020-06-03 17:15:00,2582.25,253.4875,7216.125,39.58842879,17,15
